Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/03/2021,13:48:00,271.9,90.9,77.9,79.7,79.5,78.1,,,,,,,
10/03/2021,13:51:00,271.9,90.9,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,13:54:00,271.8,90.7,77.9,79.7,79.5,78.1,,,,,,,
10/03/2021,13:57:00,272.1,90.7,77.9,79.7,79.5,78.1,,,,,,,
10/03/2021,14:00:00,271.9,90.7,77.9,79.7,79.5,78.1,,,,,,,
10/03/2021,14:03:00,271.4,90.7,77.7,79.7,79.5,77.9,,,,,,,
10/03/2021,14:06:00,271.8,90.7,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:09:00,271.9,90.5,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:12:00,271.9,90.5,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:15:00,271.9,90.5,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:18:00,272.3,90.5,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:21:00,271.8,90.5,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:24:00,271.9,90.3,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:27:00,272.3,90.3,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:30:00,271.9,90.3,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:33:00,272.1,90.3,77.7,79.7,79.5,78.1,,,,,,,
10/03/2021,14:36:00,271.9,90.5,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:39:00,272.1,90.3,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:42:00,271.9,90.3,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:45:00,272.1,90.3,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:48:00,272.1,90.3,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:51:00,271.8,90.3,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:54:00,272.1,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,14:57:00,272.1,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,15:00:00,272.1,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,15:03:00,271.9,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,15:06:00,271.4,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,15:09:00,271.4,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,15:12:00,271.6,90.1,77.9,79.9,79.7,78.3,,,,,,,
10/03/2021,15:15:00,271.6,90.1,78.1,79.9,79.7,78.3,,,,,,,
10/03/2021,15:18:00,271.4,90.0,78.1,79.9,79.7,78.3,,,,,,,
10/03/2021,15:21:00,271.6,90.0,78.1,79.9,79.7,78.3,,,,,,,
10/03/2021,15:24:00,271.6,90.1,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:27:00,271.6,90.0,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:30:00,271.6,90.0,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:33:00,271.6,90.0,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:36:00,271.8,90.0,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:39:00,271.9,90.0,78.3,80.1,79.9,78.6,,,,,,,
10/03/2021,15:42:00,271.4,90.0,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:45:00,271.6,89.8,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:48:00,271.8,89.8,78.3,80.1,79.9,78.4,,,,,,,
10/03/2021,15:51:00,271.6,89.8,78.4,80.1,79.9,78.6,,,,,,,
10/03/2021,15:54:00,271.6,89.8,78.4,80.1,79.9,78.6,,,,,,,
10/03/2021,15:57:00,271.6,89.6,78.4,80.1,79.9,78.6,,,,,,,

Marker list,
Date,Time,Marker text,
