Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/03/2021,21:42:00,271.8,87.8,77.7,79.9,79.9,78.3,,,,,,,
10/03/2021,21:45:00,272.1,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,21:48:00,272.1,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,21:51:00,272.1,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,21:54:00,272.1,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,21:57:00,272.1,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,22:00:00,271.9,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,22:03:00,271.9,87.8,77.7,80.1,79.9,78.3,,,,,,,
10/03/2021,22:06:00,271.9,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:09:00,271.9,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:12:00,271.9,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:15:00,271.9,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:18:00,272.1,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:21:00,271.9,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:24:00,271.9,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:27:00,272.1,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:30:00,272.1,87.6,77.5,79.9,79.7,78.3,,,,,,,
10/03/2021,22:33:00,271.8,87.4,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:36:00,272.1,87.6,77.5,79.9,79.7,78.1,,,,,,,
10/03/2021,22:39:00,271.8,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,22:42:00,271.9,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,22:45:00,271.9,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,22:48:00,271.9,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,22:51:00,271.8,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,22:54:00,272.1,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,22:57:00,271.9,87.3,77.4,79.7,79.5,78.1,,,,,,,
10/03/2021,23:00:00,272.1,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,23:03:00,272.1,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,23:06:00,271.9,87.3,77.4,79.7,79.7,77.9,,,,,,,
10/03/2021,23:09:00,271.8,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,23:12:00,271.9,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,23:15:00,271.9,87.3,77.4,79.7,79.7,78.1,,,,,,,
10/03/2021,23:18:00,272.1,87.3,77.4,79.7,79.7,77.9,,,,,,,
10/03/2021,23:21:00,272.1,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,23:24:00,272.1,87.3,77.4,79.7,79.7,77.9,,,,,,,
10/03/2021,23:27:00,271.9,87.3,77.4,79.7,79.5,77.9,,,,,,,
10/03/2021,23:30:00,271.9,87.3,77.4,79.7,79.7,78.1,,,,,,,
10/03/2021,23:33:00,271.9,87.3,77.4,79.7,79.5,78.1,,,,,,,
10/03/2021,23:36:00,271.9,87.3,77.4,79.7,79.7,77.9,,,,,,,
10/03/2021,23:39:00,271.9,87.1,77.4,79.7,79.7,77.9,,,,,,,
10/03/2021,23:42:00,271.9,86.9,77.2,79.5,79.5,77.7,,,,,,,
10/03/2021,23:45:00,271.9,86.9,77.2,79.5,79.3,77.9,,,,,,,
10/03/2021,23:48:00,271.8,86.9,77.2,79.5,79.5,77.9,,,,,,,
10/03/2021,23:51:00,271.8,86.9,77.2,79.5,79.5,77.9,,,,,,,
10/03/2021,23:54:00,271.9,86.9,77.4,79.5,79.5,77.9,,,,,,,
10/03/2021,23:57:00,271.9,86.9,77.4,79.5,79.5,77.9,,,,,,,

Marker list,
Date,Time,Marker text,
