Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/05/2021,03:39:00,176.4,77.2,75.9,78.1,78.3,76.3,,,,,,,
10/05/2021,03:42:00,175.5,77.0,75.9,77.9,78.1,75.9,,,,,,,
10/05/2021,03:45:00,174.7,77.2,75.9,77.9,78.1,75.9,,,,,,,
10/05/2021,03:48:00,173.8,77.2,75.9,77.9,78.1,75.9,,,,,,,
10/05/2021,03:51:00,172.9,77.2,75.7,77.9,78.1,75.9,,,,,,,
10/05/2021,03:54:00,172.2,77.0,75.9,77.9,78.1,75.9,,,,,,,
10/05/2021,03:57:00,171.3,77.2,75.9,77.9,78.1,75.9,,,,,,,

Marker list,
Date,Time,Marker text,
