Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/04/2021,01:03:00,271.8,86.5,77.2,79.3,79.3,77.5,,,,,,,
10/04/2021,01:06:00,271.9,86.5,77.2,79.3,79.3,77.5,,,,,,,
10/04/2021,01:09:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:12:00,272.1,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:15:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:18:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:21:00,271.9,86.5,77.2,79.3,79.3,77.5,,,,,,,
10/04/2021,01:24:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:27:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:30:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:33:00,272.1,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:36:00,272.1,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:39:00,271.9,86.5,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:42:00,271.9,86.4,77.2,79.3,79.3,77.7,,,,,,,
10/04/2021,01:45:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,01:48:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,01:51:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,01:54:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,01:57:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:00:00,272.1,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:03:00,271.9,86.2,77.0,79.2,79.2,77.4,,,,,,,
10/04/2021,02:06:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:09:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:12:00,271.9,86.2,77.0,79.2,79.2,77.4,,,,,,,
10/04/2021,02:15:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:18:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:21:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:24:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:27:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:30:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:33:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:36:00,271.8,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:39:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:42:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:45:00,271.9,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:48:00,272.1,86.2,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:51:00,272.3,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:54:00,271.9,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,02:57:00,272.1,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,03:00:00,271.9,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,03:03:00,271.8,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,03:06:00,271.9,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,03:09:00,271.8,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,03:12:00,272.1,86.0,77.0,79.2,79.2,77.5,,,,,,,
10/04/2021,03:15:00,271.9,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:18:00,271.8,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:21:00,271.8,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:24:00,272.3,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:27:00,271.8,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:30:00,272.1,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:33:00,271.9,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:36:00,272.1,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:39:00,272.1,85.8,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:42:00,272.1,85.6,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:45:00,271.9,85.6,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:48:00,271.9,85.6,76.8,79.2,79.0,77.4,,,,,,,
10/04/2021,03:51:00,271.9,85.6,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:54:00,272.1,85.6,76.8,79.0,79.0,77.4,,,,,,,
10/04/2021,03:57:00,271.8,85.6,76.8,79.0,79.0,77.4,,,,,,,

Marker list,
Date,Time,Marker text,
