Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/03/2021,02:12:00,271.9,115.5,77.2,79.7,79.5,77.5,,,,,,,
10/03/2021,02:15:00,271.9,115.2,77.2,79.7,79.5,77.5,,,,,,,
10/03/2021,02:18:00,271.8,115.0,77.2,79.7,79.5,77.5,,,,,,,
10/03/2021,02:21:00,271.8,114.8,77.2,79.7,79.5,77.5,,,,,,,
10/03/2021,02:24:00,271.9,114.4,77.2,79.7,79.5,77.5,,,,,,,
10/03/2021,02:27:00,271.9,114.3,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:30:00,271.8,114.1,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:33:00,271.8,113.7,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:36:00,271.9,113.5,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:39:00,271.8,113.4,77.4,79.7,79.5,77.7,,,,,,,
10/03/2021,02:42:00,271.8,113.0,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:45:00,271.6,112.8,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:48:00,271.8,112.6,77.4,79.7,79.5,77.5,,,,,,,
10/03/2021,02:51:00,271.8,112.1,77.2,79.5,79.3,77.4,,,,,,,
10/03/2021,02:54:00,271.4,111.9,77.2,79.5,79.3,77.4,,,,,,,
10/03/2021,02:57:00,271.8,111.7,77.2,79.5,79.3,77.4,,,,,,,
10/03/2021,03:00:00,271.6,111.4,77.2,79.5,79.3,77.4,,,,,,,
10/03/2021,03:03:00,271.8,111.2,77.2,79.7,79.3,77.4,,,,,,,
10/03/2021,03:06:00,271.8,111.0,77.2,79.7,79.3,77.5,,,,,,,
10/03/2021,03:09:00,271.6,110.8,77.2,79.7,79.3,77.4,,,,,,,
10/03/2021,03:12:00,272.1,110.7,77.2,79.7,79.3,77.4,,,,,,,
10/03/2021,03:15:00,271.9,110.5,77.2,79.7,79.3,77.5,,,,,,,
10/03/2021,03:18:00,271.8,110.1,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:21:00,271.9,109.8,77.0,79.5,79.2,77.2,,,,,,,
10/03/2021,03:24:00,272.1,109.6,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:27:00,271.9,109.4,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:30:00,272.1,109.2,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:33:00,272.1,109.0,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:36:00,271.9,108.9,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:39:00,271.9,108.7,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:42:00,271.9,108.5,77.0,79.5,79.2,77.4,,,,,,,
10/03/2021,03:45:00,271.9,108.3,77.0,79.5,79.3,77.4,,,,,,,
10/03/2021,03:48:00,272.1,108.1,77.0,79.5,79.3,77.4,,,,,,,
10/03/2021,03:51:00,271.8,108.0,77.2,79.5,79.3,77.4,,,,,,,
10/03/2021,03:54:00,271.9,107.8,77.2,79.5,79.3,77.4,,,,,,,
10/03/2021,03:57:00,272.1,107.6,77.2,79.5,79.3,77.4,,,,,,,

Marker list,
Date,Time,Marker text,
